hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc5_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro1,2010,8,0,0,138,0.00105979924557797,-0.6073259708297652,0.32626125938387074,0.2316677317295708,2.0507586018138237,3.2142266189552844,0.1775731766490214,-1.51742547963886,0.2127939669840604,0.45862071288649336,-2.950490636802064,0,2,0,-2,-0,-1,0,1,-1,-8,1,8
Hydro1,2010,9,0,0,138,-1.914308157587148,-1.530209598483811,-0.3675251937624891,-1.5248796079528997,0.4979712867203018,3.3040272774138364,-1.737549671341837,-2.0372920788109026,1.6912308176189383,0.6486072044832671,-3.1505582948972175,1,3,-1,-3,-0,0,0,0,2,8,-2,-8
Hydro1,2010,10,0,0,138,-1.923066556520221,-1.4488763656212835,0.7452836960768393,-0.5335314838005784,1.8650404786673496,2.678339886206438,0.5796408142287276,-1.1937454529082272,-1.1678172992611635,-0.01535393358183673,-2.1155421543733404,1,1,-1,-1,-2,-0,2,0,1,-2,-1,2
Hydro1,2010,11,0,0,138,-0.9589575549009048,-0.8687533372530345,0.6184282526473681,-1.1895091793198518,0.9180249476013346,-0.439989784315886,0.756668162280572,-1.597640110708828,-0.7045912278396829,-0.17768249654931195,-1.3137473435616858,0,3,0,-3,-0,-4,0,4,-2,21,2,-21
Hydro1,2010,12,0,0,138,-0.7331297133482266,-0.06743062511644664,0.3973378439625745,-0.3823401653104985,0.7206293843861437,0.9629147586121974,-0.5360058000152926,-0.9261664494360198,-1.066251146496989,-0.7390656806634115,-0.34164049140944663,0,1,0,-1,-2,-0,2,0,-4,2,4,-2
Hydro1,2011,1,0,0,138,-0.10834319908085692,-0.4442179313437622,0.899058367093546,-1.196989105424923,0.1185306839400438,-0.07251904587851019,0.0837507611735743,-1.3561511633966492,-0.9442075171483564,-0.5272999053105512,-0.7862136208509262,0,1,0,-1,-1,-6,1,6,2,5,-2,-5
Hydro1,2011,2,0,0,138,0.2167102379690136,-0.7206081513936612,1.614020406198473,-0.7791845399291493,1.1277080599267122,-0.02464986152832637,-1.2430584667052462,-0.8262145906396614,-1.139073515064445,-0.33512041893517425,-1.1570580601830902,0,1,0,-1,0,0,0,0,-2,-5,2,5
Hydro1,2011,3,0,0,138,0.45593996763756667,-0.8936138470083117,2.321373246479421,-0.834102807177858,0.3002265957336087,-0.2218460657335911,0.2526975982378934,-1.4906375012035058,-0.9753182076212944,-0.8437023494088178,-0.4311681934859896,0,1,0,-1,-0,-2,0,2,-2,-8,2,8
Hydro1,2011,4,0,0,138,1.2874864145129514,-0.04441525322836828,1.8586316253163837,-0.9593999277653348,-0.7251352015995016,-1.217117321401033,-0.5499399480339696,-1.3099144245926242,-0.9965541785365668,-1.8384340108209023,0.5194226138738749,0,1,0,-1,-0,-1,0,1,-2,-5,2,5
Hydro1,2011,5,0,0,138,1.6384309741746816,-0.24399770962042297,2.1240830457708415,-0.34621649190843146,1.5932902821683652,-1.6442876682406549,-0.9213958374323256,-1.1829793622585465,-0.9528912817302696,-1.89866299459826,1.1372610290262115,0,4,0,-4,0,-10,0,10,-2,-59,2,59
Hydro1,2011,6,0,0,138,2.3746780508699037,0.8717415832371591,1.645182085059914,-0.15422672608182833,0.3678598028730009,-0.925883195683605,-0.7700021657049825,-1.0307795889200424,-0.8324607801767542,-1.3032476554486463,0.28853324025650473,0,2,0,-2,-0,-1,0,1,-2,-42,2,42
Hydro1,2011,7,0,0,138,1.855590494938892,1.2231385269001955,0.3448919744426111,-0.3111811984854818,1.453516167624162,0.00428537820287767,-0.09483184006657468,-1.1101190515349773,-0.7355816321279598,-0.308354893375966,-1.4855289693555636,0,2,0,-2,-0,-1,0,1,2,8,-2,-8
Hydro1,2011,8,0,0,138,-0.03535090446439983,-0.7901743117604461,0.02019272024165226,-0.3850341008415424,1.9314683355093925,3.188135141086415,-0.7838394752473887,-1.7499282688657127,0.6765845459051819,0.805358607701737,-3.0260558455583544,0,4,0,-4,0,0,0,0,2,15,-2,-15
Hydro1,2011,9,0,0,138,-0.7208624018529539,-1.0680122165786914,0.3272510419929276,-0.24053715598289688,1.87145576563645,2.2315774954790832,1.0543261920244582,-1.3533356190719372,-0.9269919067173692,0.9126738425726132,-3.1860507122401103,0,2,0,-2,0,0,0,0,-1,8,1,-8
Hydro1,2011,10,0,0,138,-1.264249703136397,-1.2222730643395865,0.9117492480064412,-0.9014380627599584,1.4858081102585812,2.555810738469439,0.6293547941473009,-1.2468934755272407,-1.1640629226367702,0.10718112640702718,-2.1444470219961036,0,1,0,-1,-0,-0,0,0,0,8,0,-8
Hydro1,2011,11,0,0,138,-0.8157455898535841,-0.5717703052192322,0.9203866236461268,-0.27278292540309035,1.5284381014628063,0.8349116520670744,0.7099314282407646,-1.4957120850444752,-0.964056921392899,-0.24244586509732585,-1.2574037994663296,0,2,0,-2,-0,-6,0,6,-2,32,2,-32
Hydro1,2011,12,0,0,138,0.5094293662313194,-0.0939044099208113,1.301109363188075,0.35598617367590957,0.18021341603654856,-0.27160804077958106,-0.9103240625385908,-1.021572761107445,-1.1124453169793098,-0.8114067856849343,-0.2963050608047652,1,1,-1,-1,0,-0,0,0,1,-8,-1,8
Hydro1,2012,1,0,0,138,1.4465073016867018,-0.3361220625797706,2.3804790342803908,0.01538329329155601,0.4662508990296048,-0.03915990936843614,-0.9294245843172642,-1.015500926166798,-1.1856765744952529,-0.5153883080261632,-0.8065140537636121,1,5,-1,-5,0,0,0,0,-1,-8,1,8
Hydro1,2012,2,0,0,138,1.2309152459017625,-1.0087286572907144,2.5967550597709295,-0.6656852165296149,1.038073700578333,-0.9147197310146884,-0.3513717170192078,-1.2848262973467093,-0.9057586313797787,-1.1576736253649769,-0.9779625332189138,1,3,-1,-3,0,-0,0,0,0,-8,0,8
Hydro1,2012,3,0,0,138,1.5540025582407004,-0.9427987235218422,2.990195730374453,-1.317248986228896,-0.322755334868713,-2.5672364071504865,1.2400649218506088,-2.058557643172928,-0.40499850509106217,-1.3299863581428828,-0.35059379186989514,1,6,-1,-6,0,0,0,0,2,8,-2,-8
