hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,pc3_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro6,2010,5,8,5,170,-1.3695810333073508,-0.0762555394205198,-0.933473862720908,-0.8759867680512357,0.08671959533205961,-0.24462303859975035,-0.3061106957586135,-0.306424013432568,0.791746084465773,-2.715503192071579,0.4897195369135661,5,17,0,-9,15,8,-10,0,-0,4,5,4
Hydro6,2010,6,9,3,170,-1.3375101686992006,-0.7975428761289242,-1.4006066099503114,-0.0815778813879399,0.15836072635990994,-0.99944112281296,-0.7432176020865007,-0.696187746728903,1.5519957825911537,-2.1021930068982417,0.6802439109551075,7,13,-4,-4,15,9,-12,0,8,31,-5,-22
Hydro6,2010,7,6,0,170,-1.4265604472641271,-0.8473634997365588,-1.38960660893344,0.22531315236525676,1.480792859615078,-0.04577793467016843,-0.547943248765396,-0.3511368595598437,2.6630875670959453,-1.093406659707174,1.353312529079611,9,14,-9,-8,11,6,-11,0,14,48,-14,-42
Hydro6,2010,8,6,0,170,-1.9700115585023044,-1.685162142680186,0.5572899403845327,0.4948108784337144,3.638786192774813,0.1242276350947904,-1.1226906608958551,1.2690651467666505,3.9207648630653216,-0.08565286670600071,1.5685567614088316,10,23,-10,-17,1,-14,-1,20,-7,-132,7,138
Hydro6,2010,9,10,0,170,-2.589366866292106,-2.195079577341465,0.3855998841209971,0.4479593946413786,2.655081722114883,1.2523649661152705,-0.5644044357776729,-0.27025720422847926,4.050705519577109,-0.04585377368103077,1.3324372243608915,12,22,-12,-12,2,10,-2,0,1,-12,-1,22
Hydro6,2010,10,4,1,170,-2.25400854604742,-1.545768843547037,0.706171813993588,0.8342517296448192,3.034032566533759,1.9234555328072656,-0.1816824210916841,-0.7715093314569619,3.03683377075678,-0.9941629395524454,0.626213288539917,8,12,-7,-8,15,4,-14,0,2,-18,-1,22
Hydro6,2010,11,4,0,170,-2.0223916678223297,-1.4045401426216806,-0.20655253632589476,0.4536514882635183,-0.09727526508624204,1.0028369309311975,-0.5508400736178227,-0.8837789771908847,2.2945063807597927,-1.7195596377253994,0.00455543108415307,3,10,-3,-6,8,4,-8,0,-8,-15,8,19
Hydro6,2010,12,6,1,170,-1.4695021752720308,-0.966565715317104,-0.17897857967518865,0.36887576439217706,1.1236044298546508,1.1350060908339656,-0.3254820474498,-0.7516226640973273,1.5905826631236868,-2.3362008208585303,-0.3323178950951091,2,14,-1,-8,11,35,-10,-29,-3,-13,4,19
Hydro6,2011,1,2,0,170,-1.9635933428347403,-0.8330399058545673,-0.0237176930599276,0.3651388273922614,1.2844445893215064,1.2964950406911235,-0.20996631307596383,-0.6581428028155203,1.3987066871600606,-2.41864558656815,-0.07623094956056359,2,8,-2,-6,6,2,-6,0,-8,-20,8,22
Hydro6,2011,2,1,0,170,-1.3810452986509172,-0.4585685614963294,-0.5766006343580078,-0.2237213941985167,0.30298551613793445,-1.2421348733082591,-1.3074647185542767,-1.3742977738943982,1.0499227414085053,-2.6396306118558295,0.04991636972757884,7,15,-7,-14,13,1,-13,0,-7,23,7,-22
Hydro6,2011,3,2,0,170,-0.95577471980636,0.7915049619379758,-0.3990645297295523,-1.0799753357847512,0.3014601343571741,-0.4151205064470036,-1.0929255751713418,-1.2896109586205475,0.4939110239870472,-2.8965798573467176,0.5709034277996741,13,14,-13,-12,11,2,-11,0,-5,-20,5,22
Hydro6,2011,4,2,0,170,-1.1057442862773792,1.0883978723207028,-0.841858026492054,-0.42099120518734784,-1.4802796543157175,-0.8637601469271404,-1.2563198307705472,-1.2116912141098712,0.4030100986689045,-3.0602987376542226,0.24664344539727256,7,17,-7,-15,8,2,-8,0,3,-20,-3,22
Hydro6,2011,5,0,0,170,-0.9427425940316214,-0.42790402201813454,-1.687122590077357,-0.24254694113930597,-0.12880851733975487,-0.2290037995063661,-0.8619890476135635,-0.9941810487770693,0.8232242394776587,-2.708411860024267,0.4232033081107785,16,12,-16,-12,11,-0,-11,0,-3,11,3,-11
Hydro6,2011,6,1,0,170,-1.342503929425893,-0.5905010509774334,-1.674322126201487,-0.0618637505764038,-0.9912473805329866,-1.14956166573911,-1.0417476588579355,-0.9243818345263176,1.67172712152586,-2.0751058026953313,0.4257395563071411,24,13,-24,-12,31,1,-31,0,11,23,-11,-22
Hydro6,2011,7,0,0,170,-1.18486766999188,-0.5950275184271642,-1.3390554704104085,0.31643168085343104,0.30569137337499475,-0.1357651620240519,-0.4131343530303568,-0.4897306020024451,2.901197067185106,-1.0408980879423173,0.8650237851866039,13,9,-13,-9,22,0,-22,0,14,42,-14,-42
Hydro6,2011,8,1,0,170,-1.860689058174117,-2.029409937348977,-0.5212322487524653,0.12333640924518402,3.3560835400461584,-2.0561045349090183,-2.250884341572742,2.0800084807964803,4.049568444667802,-0.05921706439722515,1.3302511978537446,25,16,-25,-15,14,1,-14,0,25,23,-25,-22
Hydro6,2011,9,3,1,170,-2.0135750351463892,-1.3204185479113526,0.07329543187408996,0.3031609243193444,0.8673746437767589,0.7663578030955602,-0.2503817048679515,-0.5614574134890067,4.186464633349804,-0.01816887991044327,1.0836050002594826,5,17,-4,-14,14,28,-13,-25,9,7,-8,-4
Hydro6,2011,10,4,0,170,-2.0808463870882217,-1.354745146138602,0.4749185205691656,0.3066588031834461,2.206906062315613,1.161663323975474,-0.2099224203977041,-0.7224044017636444,3.2352943287317113,-0.9519508558106612,0.23961241501155375,9,9,-9,-5,9,4,-9,0,4,5,-4,-1
Hydro6,2011,11,2,0,170,-2.131875908543469,-1.4290266656052704,-0.41144332435774367,-0.07738503808296193,-0.05735119638472333,1.9740527084624524,0.19737266561503627,-0.15643640377895318,2.4334269404189173,-1.6875454131239416,-0.2984253900842486,6,11,-6,-9,8,2,-8,0,8,13,-8,-11
Hydro6,2011,12,7,0,170,-1.2659136740672576,0.2774543156581469,-1.2288380269232373,-0.27345350648055433,-0.19849317872615657,0.0966343677295778,-0.35745370964957374,-0.4199134306474259,1.836255449150681,-2.2816402568423024,-0.8411574035471099,4,14,-4,-7,15,7,-15,0,-8,-15,8,22
Hydro6,2012,1,10,0,170,-1.436932780396701,0.14637864996662964,-0.5697419658241556,-0.4870705750695813,-0.4408981750133567,0.8269484624409247,0.08270089935185188,-0.00173060090206045,1.3586572150188874,-2.421350136550293,-0.07451112564638009,3,16,-3,-6,3,10,-3,0,-4,-28,4,38
Hydro6,2012,2,2,2,170,-1.1702592013669628,0.32283380602162853,-1.156200854164752,-0.5542196361206311,-1.3358083826228586,-0.07835567784177436,-0.01014419240037037,0.17835273760286235,0.7369302058529326,-2.7056415297654035,0.6324948253904195,10,16,-8,-14,10,2,-8,0,5,-9,-3,11
Hydro6,2012,3,0,9,170,-0.6355674143344151,1.8279694873420556,-0.4189700279712135,-0.21102708713929488,-2.035804788304442,-0.581546230887795,-0.11217694326414776,0.23525280549967137,0.8342549717423541,-2.8269887949348615,-0.06736285605320858,11,23,-2,-23,21,-0,-12,0,9,26,0,-26
Hydro6,2012,4,2,2,170,-1.330375150138187,-0.299525163079433,0.5197081792963405,-3.5809726527009222,-2.369579206930866,0.12793701609184768,0.3655070450135819,0.7152543418340267,0.5227805376331179,-3.0337628011106075,-5.935583273247658e-4,9,56,-7,-54,8,-16,-6,18,10,91,-8,-89
Hydro6,2012,5,0,1,170,-1.2824550727540094,-0.5067406358894077,-0.9540735950078232,-0.8783750732818234,-0.17916290158112,-0.47258763656317937,0.17283448185971736,0.38141020846490703,0.7719624634698878,-2.7198540859884583,0.5301341589478974,5,31,-4,-31,9,17,-8,-17,7,36,-6,-36
Hydro6,2012,6,13,0,170,-0.862920877359997,-0.5946353716634347,-1.4284699434445218,-0.5024641881921298,0.2150512086563933,-0.16554746904205406,0.2030904283097806,0.3094432055920943,1.7110343184161985,-2.0660665864170977,0.3402628937020064,22,33,-22,-20,40,34,-40,-21,11,23,-11,-10
Hydro6,2012,7,42,0,170,-0.6730024701760398,-1.1976715729400256,-0.523018775550804,-2.317552001823423,1.5053832919831411,0.5369628657485783,0.36430154953042815,0.23050126164938567,2.803631660419438,-1.061727455478455,1.0560973114092969,16,38,-16,4,73,42,-73,0,22,64,-22,-22
Hydro6,2012,8,16,0,170,-1.691595798622732,-2.029122774512488,-0.22116261369193096,0.01204844639398051,3.78328478049646,-1.9913963118185096,-1.9547134893726752,2.9357894368328075,4.079568747674361,-0.05162669213829853,1.2559397540572697,25,42,-25,-26,17,16,-17,0,31,38,-31,-22
Hydro6,2012,9,31,0,170,-2.0235957397087536,-1.7538183742790745,0.576087998656873,0.4562243336140066,2.548246857682191,1.71801152743663,-0.10199723449047324,-0.49340039948913367,4.2057398988321095,-0.01444279398558769,1.0509611595938366,7,37,-7,-6,8,32,-8,-1,7,66,-7,-35
Hydro6,2012,10,5,1,170,-2.1515406902407896,-1.1234346979051488,0.1703164335711067,-0.04876999627354288,1.4062306929244972,2.0675112685109815,0.18282038533007852,-0.3499745113545226,3.0069097156215627,-1.0031983442493346,0.7195524358283161,12,43,-11,-38,61,26,-60,-21,25,90,-24,-85
Hydro6,2012,11,16,0,170,-2.2686207258160955,-1.2552968103598778,0.4584829766274541,0.4175233472535737,2.1348829357524797,1.7746323411598524,-0.02459926502215997,-0.5908003978384557,2.2203989813214093,-1.73617590100207,0.1601210653596351,5,25,-5,-9,12,16,-12,0,8,38,-8,-22
Hydro6,2012,12,13,0,170,-1.4495552403422451,-0.4352682389547712,-0.7279847836875996,0.06351576061147673,-0.8681632001062526,0.5068346324253189,-0.36307707940332207,-0.4514938257954779,1.5636668664787574,-2.340453435180419,-0.29920734953534833,2,22,-2,-9,7,13,-7,0,8,52,-8,-39
Hydro6,2013,1,5,0,170,-1.5877978210694863,-0.4057324308509528,-0.1037273742697552,-1.1010554450098895,-0.6192593669188498,0.5556328358592815,-0.00681740853973225,-0.03540217226031719,0.7614527674116419,-2.5513095070761342,1.1273642668607131,7,36,-7,-31,12,5,-12,0,7,27,-7,-22
Hydro6,2013,2,51,3,170,-1.0695710431185534,0.38471385063236424,-0.4742467698256323,-0.45037826532469927,-1.3971173282597185,-0.668500822692417,-0.26299566972548394,-0.00240944692423882,0.570178689229052,-2.7401156527813217,0.9640457412370572,12,56,-9,-5,26,51,-23,0,20,50,-17,1
Hydro6,2013,3,25,0,170,-1.6099398875144633,1.2109870144074193,0.6299074002605836,-0.47392295197831374,-0.6969624482238436,-0.25373927619823355,-0.10136737422378342,0.03653968723378773,0.7833185167079034,-2.8387306528956695,0.05578661820050995,10,39,-10,-14,26,25,-26,0,8,47,-8,-22
Hydro6,2013,4,22,1,170,-1.692156718744991,-0.04182169548794251,-0.4452186348209273,-0.8068150431102059,0.9546868557595756,0.18294078746036535,-0.2650323250969016,-0.4408245659913144,0.486403373720888,-3.046076382593042,0.1303239584569766,20,46,-19,-24,33,22,-32,0,-5,44,6,-22
Hydro6,2013,5,26,4,170,-1.3046244778253695,-0.2425881773960274,-1.1392327536766869,-0.3097417569106708,-0.2843279307191585,0.05845846137599739,-0.4135356624555063,-0.47365373204186567,1.0139978592958925,-2.667909921862085,0.05256281523338774,10,50,-6,-24,27,26,-23,0,11,69,-7,-43
Hydro6,2013,6,42,3,170,-1.0760393128754613,-0.09735545438306709,-0.6669698404353671,-0.2112514173869651,-1.4685897280057532,-0.565466707545882,-0.34757730823095156,-0.12597025912979057,1.7550028158703732,-2.0566821607678603,0.25418671625960426,12,63,-9,-21,30,42,-27,0,39,79,-36,-37
Hydro6,2013,7,32,3,170,-0.6078593220309298,-0.02271929583457897,-1.263029159660413,0.01142543416260612,-0.02007427908585154,0.04051698124944761,0.156402188552657,0.22745306421044256,2.9915798935111204,-1.021182289899527,0.6825069791256131,19,67,-16,-35,49,32,-46,0,45,107,-42,-75
Hydro6,2013,8,21,8,170,-0.9517031922645514,-1.2886699821049066,-0.8674403353808449,-0.07867372387015703,1.8480031595300452,1.1477892659981603,0.7268441316082417,0.6097831299105816,4.021232965095315,-0.06526200946132249,1.3856856307158103,21,55,-13,-34,29,21,-21,0,53,51,-45,-30
Hydro6,2013,9,7,0,170,-1.7591533820450238,-0.7385672764268423,1.7283456177023424,1.8364057672090717,1.993962072109078,1.8096178802467695,0.8971531611153221,0.5585966730991446,4.114198433226337,-0.03343955193954021,1.2230648368390775,18,97,-18,-90,20,95,-20,-88,6,70,-6,-63
Hydro6,2013,10,15,7,170,-2.148198860217692,-1.027901048760411,0.7933017360906182,0.5378112804478989,1.777428660908871,1.5921399852842797,0.5404376959860057,0.23999407577359075,3.3878479578852057,-0.9172243970947722,-0.08746518158142164,15,48,-8,-33,26,15,-19,0,33,65,-26,-50
Hydro6,2013,11,37,26,170,-1.6521735094973722,-1.2639149801789242,-0.7200679523486873,0.13716427564757783,-1.2804896133712846,1.7566818223022225,0.7016504003461329,0.6595834193830953,2.5989002099121503,-1.6510627621780585,-0.6376550741829827,28,60,-2,-23,23,37,3,0,39,61,-13,-24
Hydro6,2013,12,147,109,170,-1.843714377939243,-0.9537567356957738,-0.5420867071576728,0.2212814174931218,1.1041567129850989,2.263166817737075,1.133617619425479,0.8479244904213127,1.7420222475139742,-2.303317967891047,-0.6361409788381068,28,111,81,36,34,147,75,0,36,125,73,22
Hydro6,2014,1,37,3,170,-1.1208134723112817,0.08003006180255694,-0.2670597871315379,-0.22525666486072635,0.01213899190789058,-0.1441202158396219,0.10240000744621022,0.1974967101920957,1.1139362067231553,-2.472511332493855,0.390520502141307,15,65,-12,-28,33,37,-30,0,5,37,-2,0
Hydro6,2014,2,109,55,170,-1.150586452852532,0.7707917910163196,0.1294389656760043,-0.00223511610598326,-1.293003580950909,-0.8439748329370128,-0.19704895814291695,0.1105808364458684,1.0291271638810244,-2.640218244678225,0.04009172658848282,46,99,9,10,53,109,2,0,21,78,34,31
Hydro6,2014,3,179,69,170,-1.118018131305434,1.272722260165336,-0.9185410853785544,-0.727456661362176,-1.1628723222977335,-0.0094281627125196,0.1337889950594444,0.32778582257825856,-0.4033965904758873,-3.08420668325202,2.2764911844920315,48,151,21,28,50,179,19,0,42,157,27,22
Hydro6,2014,4,88,4,170,-1.5204985589933944,0.3066251283620243,-0.46326737370614635,-0.31093632931074733,-1.6116761692318544,0.08481583534025097,0.2199366019656199,0.4620066980468266,0.24737777075072484,-3.096658712419954,0.5925617818759106,21,108,-17,-20,54,88,-50,0,60,110,-56,-22
Hydro6,2014,5,95,23,170,-1.2527217246075384,0.18764988008373495,-0.8654338551739184,-0.6592146332233303,0.30132236134213514,-0.19525226998833847,0.09652544089236244,0.17192033789758654,0.679223816749658,-2.739355004024405,0.7078444698499786,27,142,-4,-47,53,206,-30,-111,25,124,-2,-29
Hydro6,2014,6,303,128,170,-1.251472703831907,-0.9522841439852036,-1.5554485313073787,-0.2867834526910958,-0.0213955943243276,-0.1554718471216842,0.04731826632628586,0.13356621479239134,1.4406851345679297,-2.1244696827727094,0.8787197859468141,137,285,-9,18,137,220,-9,83,53,169,75,134
Hydro6,2014,7,779,435,170,-0.9857941766084214,-0.9670729354016632,-1.588177086378748,0.1074654981667888,0.228715902510205,0.5766441591994965,0.4506724481277923,0.45382694569323023,2.7708760272905453,-1.0690954062685043,1.125166398325261,271,481,164,298,308,779,127,0,78,158,357,621
Hydro6,2014,8,302,113,170,-1.4238445687810866,-1.5244639057645033,-0.4558032119961245,0.48240070005522057,1.875022021003544,1.246288787130174,0.8293686476210217,0.6529289666794338,3.9973467728851686,-0.06898017127587563,1.4143372342239506,78,155,35,147,93,196,20,106,62,86,51,216
Hydro6,2014,9,215,72,170,-2.3314709357493903,-1.7673190250086728,0.848928327685718,0.335496470304134,2.082290035231417,2.092853549164253,1.0565816548281424,0.6946203443650744,4.347233516621523,0.01882916148417627,0.7336447006467144,70,193,2,22,78,215,-6,0,64,193,8,22
Hydro6,2014,10,125,35,170,-2.0744071552821968,-1.4425540901174714,0.20259473730623231,-0.01769032122516047,0.5633446970494312,1.376213233739782,0.705696322527752,0.5615357946115614,3.3903169453005852,-0.9170033260527216,-0.08828431592753205,41,130,-6,-5,63,125,-28,0,58,113,-23,12
Hydro6,2014,11,162,55,170,-1.5980923760115997,-1.1071353065090388,-0.6632238386093574,0.0633592557352978,-0.5866283614880723,0.7662330071798299,0.41059342144294086,0.4437522623882704,2.5057427366919867,-1.6710308611299405,-0.4541670518342325,46,142,9,20,49,162,6,0,48,120,7,42
Hydro6,2014,12,60,29,170,-1.532042699463137,-0.5412792975566311,-1.006725702016738,0.08150042991697087,0.06450185041590498,0.6000040147531769,0.4204081323367733,0.42695169892337503,1.816990773711329,-2.285818657762386,-0.8025688261375429,33,133,-4,-73,49,141,-20,-81,37,167,-8,-107
Hydro6,2015,1,45,14,170,-0.7871370557109214,0.5970106225924792,-0.9063334204901488,-1.4606300957412843,-2.250766317668844,-0.5775202942247755,-0.01836060709886589,0.3756947475642105,-2.414066412075871,-3.214831214698749,7.157058094588352,55,78,-41,-33,51,45,-37,0,92,67,-78,-22
Hydro6,2015,2,89,16,170,-1.3941178990737215,0.5218387961877294,-0.22257945873287116,-0.1856030678811408,-1.1736419512737528,-0.5356313530041171,0.13667498468280473,0.45222828321290753,0.6692843852073309,-2.7135315633554034,0.6987508992002763,28,102,-12,-13,43,89,-27,0,41,105,-25,-16
Hydro6,2015,3,97,124,170,-1.327046507994735,1.1230357052023998,-0.3564338603641738,-0.3723518472771488,-2.447055168707709,0.26077762753538614,0.5067981874417016,0.8725643737276427,0.400917749325324,-2.9134031238542804,0.713259743319624,93,98,31,-1,69,97,55,0,82,119,42,-22
Hydro6,2015,4,81,13,170,-0.9994993814625698,1.0155419675122703,-0.6719589232872916,-1.122596813470342,-3.5283038094687247,-0.5362613563904401,0.4107994379870812,1.0432230652304662,0.18633853168698747,-3.1065839687128665,0.6713401587821721,65,97,-52,-16,63,81,-50,0,97,103,-84,-22
Hydro6,2015,5,141,47,170,-1.06032701223697,0.6558934368701016,-1.0737067957961728,-0.5305463003731588,-1.217798198264321,-0.8628812062279976,0.39244446354168583,0.8562325406505389,0.6862889631183784,-2.737056082774239,0.68363314886504,53,136,-6,5,57,141,-10,0,54,156,-7,-15
Hydro6,2015,6,140,52,170,-0.9617861078458948,-0.5527638676849251,-1.423699175620173,-0.5935945153676858,-0.5906421568562268,-1.3835212619504291,0.06999375792926735,0.5002845333883981,1.4362836032432518,-2.124547142013071,0.8760246254775043,70,156,-18,-16,74,140,-22,0,52,162,0,-22
Hydro6,2015,7,157,33,170,-1.3066762957431095,-0.8075542057934194,-0.923853305247824,-0.09587722779025876,-0.6260903107164799,-0.7575525860487987,0.29619920746607,0.6490606640879719,2.7539773595132644,-1.0722383615602635,1.152161825842509,54,165,-21,-8,76,157,-43,0,70,142,-37,15
Hydro6,2015,8,134,12,170,-1.9023839601846184,-1.1228859316431203,1.5513891768437575,1.7146129238732115,2.17490923710225,1.1115700649490623,0.9863191477587088,1.222791498128929,3.9800028904311793,-0.07335303742800094,1.4570975554717298,42,150,-30,-16,47,134,-35,0,22,139,-10,-5
Hydro6,2015,9,153,20,170,-2.9402322929028832,-2.5996302530195,1.073237548370243,0.04177083389368305,3.1721297285580756,0.9783719922343096,0.29538727428869727,1.6569406576647416,4.169989142587201,-0.02148120326188181,1.1131799252911072,72,172,-52,-19,58,153,-38,0,55,175,-35,-22
Hydro6,2015,10,171,32,170,-2.9287020719410353,-2.032793661602158,0.9535878538634834,0.2294567397084583,2.550187884580992,1.3983712076117245,0.00565312972679921,0.15675377520632838,3.3657210239474784,-0.922395879438548,-0.03825787946270292,42,170,-10,1,46,171,-14,0,36,149,-4,22
Hydro6,2015,11,250,58,170,-2.3248687893221245,-1.821151291393492,0.1543006105384104,0.1411697687334614,0.7423622777323786,0.5177066018102736,-0.49043071304956976,-0.7867773090006548,2.196297558807809,-1.7444228816123768,0.24802363017940077,54,203,4,47,44,250,14,0,33,155,25,95
Hydro6,2015,12,192,51,170,-1.9614115693046623,-0.5235956557379551,0.2733436585366326,-0.06058057742321965,-0.02558222669424178,1.4743596535536962,0.03503033894913068,-0.25234285340382734,1.4695409048637191,-2.3677293593605553,-0.02063419107691611,47,168,4,24,43,192,8,0,38,170,13,22
Hydro6,2016,1,31,6,170,-3.0909523778522727,-1.746641296415208,0.6351266269325093,0.13666606010403456,3.070134687503141,1.0350765505408497,-0.362443484837492,0.06318009874651301,1.4780921939403486,-2.399082392199281,-0.266018801145467,26,74,-20,-43,31,31,-25,0,13,53,-7,-22
Hydro6,2016,2,77,8,170,-2.229112358868133,-0.4279646222057408,-0.19905051401768648,-0.296567565659639,-1.7173913707701938,-0.7477232234854649,-0.8235951439409237,-0.6675240676340909,1.2216499075791958,-2.6028505419865735,-0.3077000714345163,41,85,-33,-8,33,77,-25,0,36,99,-28,-22
Hydro6,2016,3,109,42,170,-1.9448421470353947,0.565365847697818,-0.12296396246507246,-0.16675434170518122,-1.4843510717035369,-0.3373057988834802,-0.4042797937814962,-0.2482938508358242,0.8711375571311075,-2.8193224138377984,-0.1368681671181227,43,102,-1,7,45,109,-3,0,47,130,-5,-21
Hydro6,2016,4,281,98,170,-1.9241641336061768,0.620168569091806,-0.24577335309376075,-0.7973866940918859,-0.5938201542445753,0.02141351815087323,-0.19970125453724177,-0.16161543321339164,0.5734891559047894,-3.0252445822435017,-0.06961862776087333,76,104,22,177,62,91,36,190,35,111,63,170
Hydro6,2016,5,226,132,170,-1.4265807590876622,-0.4139035133799053,-0.4962710239257824,-0.3384420950175817,-0.904698484396205,0.03066317278485385,0.00240267240743893,0.12510699441918532,0.948848973454724,-2.6808933148863585,0.1680081055314953,100,138,32,88,84,152,48,74,82,172,50,54
Hydro6,2016,6,317,332,170,-0.5453046995590984,-0.1288184972418755,-2.058557458691379,-0.11837167242669484,-0.40236847980569007,-0.9619612470068946,-0.36163186981732776,-0.16345715803742242,1.3923359949493308,-2.1362143740279658,0.992076073703338,236,293,96,24,206,317,126,0,91,285,241,32
Hydro6,2016,7,123,104,170,-1.4772961879820006,-1.263387319865983,-0.9842620127218304,0.025474151033096,0.911402385549439,0.572916927676158,0.29044441199303583,0.1991605433277996,2.602420470070502,-1.1059142001778672,1.4662924753266136,92,155,12,-32,70,178,34,-55,87,206,17,-83
Hydro6,2016,8,167,67,170,-1.7176122634336015,-2.311594068760581,0.7666106130578907,0.06130710834427072,3.0509861074007234,1.865755019224811,0.7039322569642781,0.6655325957895171,3.834816456550179,-0.10521123778553246,1.752747031744186,67,173,0,-6,62,167,5,0,60,162,7,5
Hydro6,2016,9,113,38,170,-1.9835743783260729,-1.5340150165190063,0.448480448568373,0.13864353184173153,1.3603977339123314,1.5185456843751546,0.5933219372798523,0.30257513612321246,4.1749482675476965,-0.01983943403201855,1.0958165810665272,49,129,-11,-16,60,113,-22,0,59,135,-21,-22
Hydro6,2016,10,57,27,170,-2.1485293354868977,-0.863150451093543,0.8216171987206329,0.8077760390630259,1.006640490045669,1.4154849590518064,0.5049339687574197,0.2518603415034077,3.3992285589273177,-0.9138273746940396,-0.12244798491728098,35,116,-8,-59,47,94,-20,-37,58,114,-31,-57
Hydro6,2016,11,53,15,170,-2.436116937048534,-1.7726859078781554,0.5267670819064499,-0.233495161417409,1.6806487478508376,0.7306769528349345,-0.08007748033067938,-0.3923122777701862,2.4354624961123807,-1.6884758416836283,-0.28449869877255274,26,93,-11,-40,36,53,-21,0,22,75,-7,-22
Hydro6,2016,12,59,10,170,-1.4003904379774976,-0.1828309709480332,0.4738959050444307,0.7271919838946856,1.1779635705533005,1.6791321503385477,0.30301674697508463,-0.08237304455674377,1.827602804591024,-2.2831073798209887,-0.8292005992244487,39,82,-29,-23,40,59,-30,0,46,88,-36,-29
Hydro6,2017,1,50,1,170,-0.7626303849965441,0.7541775313258403,-0.6520081846706567,-0.5056566670522633,-0.4267847257174195,-0.02397239574710519,-0.32912404718603383,-0.332973243786995,0.8868570382271358,-2.52276853828686,0.8585657155036874,50,74,-49,-24,45,50,-44,0,57,102,-56,-52
Hydro6,2017,2,59,17,170,-1.297612257489211,-0.2245473002792229,-0.4624394470860521,-0.69794119232773,0.12334435391295064,0.3975014828074277,-0.04503059516108589,-0.1244963274006693,1.5759122708605169,-2.522181519189227,-1.0478377950672684,30,68,-13,-9,37,59,-20,0,35,81,-18,-22
Hydro6,2017,3,79,37,170,-1.382578806542306,0.5210248635931861,-0.5600431138073554,-0.937950817666268,-0.4092522576543148,0.47858262898025206,-0.00817598020678875,-0.04124997870145694,1.1666123886047035,-2.7519233171726243,-0.7601812714518043,40,86,-3,-7,48,79,-11,0,39,98,-2,-19
Hydro6,2017,4,136,54,170,-1.365399802099085,0.22288824304027083,-0.7565439615456846,-0.95337721757331,-0.3201924206959279,0.5395017224354487,0.00836713099535338,-0.04325795556640308,0.5005136725713498,-3.0404250924627707,0.06805988412675726,62,129,-8,7,63,136,-9,0,60,126,-6,10
Hydro6,2017,5,239,127,170,-1.5541504990764716,0.05828980498217379,-0.8148000985439415,-0.7387826917385937,-0.49589983116222264,0.171871506561714,-0.0757426468939263,-0.04840994851837751,0.9659230401292924,-2.678439653429286,0.15020630637376298,97,184,30,55,69,239,58,0,64,150,63,89
Hydro6,2017,6,245,154,170,-1.36428160023936,-0.37558392505081567,-1.7323024395502082,-0.5033550654658778,-0.20010897341743963,-0.36725811902874506,-0.23547041862502777,-0.15919513569333058,1.560141536692896,-2.1003933251542186,0.6634954368919577,140,270,14,-25,121,245,33,0,73,206,81,39
Hydro6,2017,7,211,154,170,-1.1657088192178289,-1.116424719422757,-1.015851240218538,-0.4450135610300278,1.245777448274364,0.7599346021033273,0.2573199655331436,0.06170712558464797,2.843608725075814,-1.0545977516820035,0.996244383550794,115,180,39,31,104,211,50,0,77,171,77,40
Hydro6,2017,8,105,41,170,-2.0607026630484535,-1.1572740913425137,0.0576876170106666,0.07322116845106068,2.2016057502789232,1.2774816368270216,0.5111078991848831,0.1838800662913744,4.1285271096388945,-0.04088101191486023,1.1562073955393717,47,134,-6,-29,52,138,-11,-33,49,127,-8,-22
Hydro6,2017,9,86,18,170,-2.212348688353371,-0.7765200628936927,0.4824122623193082,0.502079569837758,0.06028398968484014,0.7919629711332944,0.35883767893661533,0.30545475491469454,4.303224128762801,0.00709771003196136,0.8504868147145903,55,111,-37,-25,57,86,-39,0,55,121,-37,-35
Hydro6,2017,10,86,43,170,-1.9480775418350007,-0.7807739112982409,0.5215894372785488,0.28672906093360506,0.664087048079392,1.077233447666117,0.4997831742248183,0.3575335425693239,3.454114605954025,-0.9031795065424488,-0.21589811091095223,42,102,1,-16,50,86,-7,0,63,130,-20,-44
Hydro6,2017,11,117,33,170,-1.5701102889531526,-0.32916065543617373,-0.13540013086902075,-0.03243602759483609,0.07343950798191243,1.1030663073895306,0.43395430340885577,0.32883258493358847,2.4089699898038277,-1.6937852641801994,-0.2371625327969915,38,115,-5,2,47,117,-14,0,62,163,-29,-46
Hydro6,2017,12,126,49,170,-1.7146900748042428,-0.38949696479537,0.5678513873288241,-0.09612653290358848,1.2495005041817389,1.6327222378581725,0.680013276824332,0.3999290473888977,1.6370893354960545,-2.325517433459087,-0.433300206083723,45,117,4,9,49,126,0,0,56,148,-7,-22
Hydro6,2018,1,78,32,170,-1.514797037528327,0.08265284331201483,-0.717270493663332,-1.0495336537592377,-0.5907515611449538,-0.13870660289447986,-0.06680598718993737,0.04332433394271695,0.6019165523747343,-2.581697655205393,1.3916212844892168,46,104,-14,-26,35,104,-3,-26,39,49,-7,29
